"month","country","generation"
"03","USA.AK",18003.6
"03","USA.AZ",17939.4
"03","USA.CA",9121
"03","USA.ER",17840.6
"03","USA.FR",13507.4
"03","USA.GU",27429.7
"03","USA.HA",16013.4
"03","USA.ME",30426
"03","USA.MW",31997.1
"03","USA.NE",25255.2
"03","USA.NW",18279.8
"03","USA.NY",25330.8
"03","USA.PR",20718.6
"03","USA.RA",24290.7
"03","USA.RE",23549.4
"03","USA.RM",28719.2
"03","USA.RW",25050.2
"03","USA.SA",14719.2
"03","USA.SC",14847.4
"03","USA.SE",15441.9
"03","USA.SN",24241.3
"03","USA.SS",22008.5
"03","USA.SV",25568.2
"03","USA.SW",25738.7
"03","UZB",15007.3
"03","VEN",24272.4
"03","VNM",65887.5
"03","YEM",15213.8
"03","ZAF",434385.7
"03","ZMB",11522.3
"03","ZWE",13139.4
"04","AFG",7552.6
"04","AGO",5004.6
"04","ALB",8804.4
"04","ARE",13275.2
"04","ARG",270099.1
"04","ARM",12755.4
"04","ATA",31889.9
"04","AUS",1159571.3
"04","AUS.NT",23826.6
"04","AUS.QL",10465.8
"04","AUS.SA",20738.2
"04","AUS.SW",16257.7
"04","AUS.TA",22134.5
"04","AUS.VI",18540.8
"04","AUS.WA",19779.2
"04","AUT",104468.1
"04","AZE",10877.6
"04","BDI",3071.4
"04","BEL",222820.5
"04","BEN",8105.7
"04","BFA",13013.1
"04","BGD",9382.8
"04","BGR",43404
"04","BHR",23248.4
"04","BIH",15157.4
"04","BLR",23887.1
"04","BOL",5212.9
"04","BRA",5588407.7
"04","BRA.CN",8572.9
"04","BRA.CW",6690.6
"04","BRA.NE",13931.5
"04","BRA.NW",7474.5
"04","BRA.SE",9867.4
"04","BRA.SO",12212.1
"04","BRA.WE",2053.3
"04","BRN",1684
"04","BTN",3987.5
"04","BWA",10040.6
"04","CAF",8761.7
"04","CAN",5070682.8
"04","CAN.AB",18262.3
"04","CAN.AR",19756.8
"04","CAN.BC",12284.5
"04","CAN.MB",25413.9
"04","CAN.NL",24290.1
"04","CAN.NO",11990.9
"04","CAN.ON",22944
"04","CAN.QC",21795.2
"04","CAN.SK",25097
"04","CHE",20038.4
"04","CHL",280919.8
"04","CHN",12617965.6
"04","CHN.AN",10453.7
"04","CHN.BE",9773.6
"04","CHN.CH",3128
"04","CHN.EM",19482.8
"04","CHN.FU",31025.4
"04","CHN.GA",10883.4
"04","CHN.GD",9313.5
"04","CHN.GU",10255.6
"04","CHN.GX",9883.1
"04","CHN.HA",9961.3
"04","CHN.HB",16569.6
"04","CHN.HE",8870.7
"04","CHN.HJ",16040
"04","CHN.HK",8467.9
"04","CHN.HN",9099.3
"04","CHN.HU",6080.9
"04","CHN.JI",18054.3
"04","CHN.JS",30020.2
"04","CHN.JX",7005
"04","CHN.LI",17085.1
"04","CHN.MA",9590.9
"04","CHN.NI",11497.1
"04","CHN.QI",11902.3
"04","CHN.SC",5741.1
"04","CHN.SD",15458
"04","CHN.SH",30993.4
"04","CHN.SI",12046.3
"04","CHN.SX",13179.4
"04","CHN.TI",11095.2
"04","CHN.TJ",14437.7
"04","CHN.WM",17580
"04","CHN.XI",8835.3
"04","CHN.YU",10417.4
"04","CHN.ZH",10095.9
"04","CIV",5657.9
"04","CMR",5831
"04","COD",3690.4
"04","COG",1737.2
"04","COL",28677.7
"04","CPV",35825.8
"04","CRI",38044.1
"04","CUB",30191.2
"04","CYP",12476
"04","CZE",12691
"04","DEU",362043.1
"04","DJI",12910.7
"04","DNK",476750.7
"04","DOM",53630.6
"04","DZA",15406.7
"04","ECU",4035.3
"04","EGY",34655
"04","ERI",12836.9
"04","ESH",19875.8
"04","ESP",5794172.8
"04","EST",285183.1
"04","ETH",39957
"04","FIN",277580.3
"04","FJI",52742.4
"04","FRA",10619908.7
"04","GAB",2077
"04","GBR",10850700.9
"04","GEO",7210.8
"04","GHA",6699
"04","GIN",5876.3
